transaction_id,customer_id,merchant_id,order_value,payment_method,product_category,quantity,account_age_days,previous_orders,previous_returns,previous_refunds,return_rate,rto_rate,days_since_last_order,orders_last_7_days,orders_last_30_days,address_change_count,device_account_count,shipping_distance_km,pincode_risk_score,delivery_attempts,historical_customer_risk,is_weekend,hour_of_day,customer_order_frequency,payment_failure_count,previous_chargebacks,previous_rto_count,label
RZ_144791,CUST_105187,MERCH_021,4383.97,UPI,Footwear,1,52,1,0,0,0.0,0.0,27,1,2,1,1,911.6,0.2503,0,0.0,0,3,0.58,0,0,0,0
RZ_144792,CUST_113885,MERCH_009,10324.53,UPI,Fashion & Apparel,2,275,19,0,0,0.0,0.0,37,0,2,0,1,865.9,0.2414,1,0.0,0,9,2.07,0,0,0,0
RZ_144793,CUST_109618,MERCH_024,1768.29,COD,Footwear,2,1,0,0,0,0.0,0.0,2,0,0,0,1,1115.4,0.1612,1,0.03,0,8,0.0,1,0,0,0
RZ_144794,CUST_107018,MERCH_008,4646.45,CREDIT_CARD,Home & Kitchen,4,342,10,0,1,0.0,0.0,9,0,1,2,1,532.6,0.382,0,0.0,0,22,0.88,0,0,0,0
RZ_144795,CUST_113591,MERCH_002,7441.68,UPI,Electronics,1,271,14,8,8,0.5714,0.2857,2,2,5,2,4,935.7,0.2857,0,0.39,0,2,1.55,0,0,4,0
RZ_144796,CUST_108655,MERCH_019,3618.61,UPI,Electronics,1,191,3,0,0,0.0,0.0,17,0,2,0,1,201.3,0.0979,0,0.0,0,4,0.47,0,0,0,0
RZ_144797,CUST_100389,MERCH_016,6786.51,UPI,Electronics,1,228,17,1,1,0.0588,0.0,16,1,2,0,1,482.3,0.4201,0,0.0206,1,21,2.24,0,0,0,0
RZ_144798,CUST_106891,MERCH_016,6393.5,CREDIT_CARD,Home & Kitchen,1,438,9,0,0,0.0,0.0,18,2,2,0,1,626.4,0.2968,1,0.0,0,3,0.62,0,0,0,0
RZ_144799,CUST_116519,MERCH_004,1645.12,UPI,Beauty & Personal Care,4,103,3,0,0,0.0,0.0,38,0,5,0,1,556.4,0.6186,0,0.0,0,10,0.87,0,0,0,0
RZ_144800,CUST_102456,MERCH_010,11995.17,UPI,Electronics,3,30,1,0,1,0.0,0.0,74,0,2,0,1,198.0,0.2612,2,0.0,1,23,1.0,0,0,0,0
RZ_144801,CUST_118655,MERCH_017,2193.89,COD,Electronics,1,24,1,0,0,0.0,0.0,2,1,4,0,1,1125.6,0.2258,0,0.0,0,1,1.0,0,0,0,0
RZ_144802,CUST_109768,MERCH_025,938.14,COD,Fashion & Apparel,1,32,2,0,0,0.0,0.0,5,0,0,1,1,1359.7,0.0693,0,0.03,0,7,1.88,1,0,0,0
RZ_144803,CUST_111117,MERCH_015,3701.73,COD,Electronics,1,13,0,0,0,0.0,0.0,108,0,1,0,1,463.6,0.2561,1,0.0,0,15,0.0,0,0,0,1
RZ_144804,CUST_105506,MERCH_018,1688.56,COD,Beauty & Personal Care,4,34,0,0,0,0.0,0.0,5,0,5,0,1,363.2,0.0823,0,0.0,0,12,0.0,0,0,0,0
RZ_144805,CUST_109395,MERCH_002,2550.16,UPI,Footwear,1,577,29,1,1,0.0345,0.0345,8,1,2,0,1,1681.7,0.1423,0,0.0542,1,5,1.51,1,0,1,0
RZ_144806,CUST_109913,MERCH_008,1929.9,UPI,Fashion & Apparel,1,141,3,0,0,0.0,0.0,43,0,2,1,1,653.0,0.5741,2,0.0,0,23,0.64,0,0,0,0
RZ_144807,CUST_108785,MERCH_010,8934.74,COD,Footwear,2,199,3,0,0,0.0,0.0,3,0,1,0,1,393.6,0.5459,2,0.0,1,23,0.45,0,0,0,0
RZ_144808,CUST_111952,MERCH_025,571.31,CREDIT_CARD,Fashion & Apparel,1,242,9,0,0,0.0,0.0,39,0,0,0,1,726.5,0.1683,0,0.0,1,18,1.12,0,0,0,0
RZ_144809,CUST_108797,MERCH_001,2595.39,UPI,Electronics,1,197,2,0,0,0.0,0.0,1,1,3,0,1,655.4,0.4207,0,0.06,0,14,0.3,2,0,0,0
RZ_144810,CUST_101469,MERCH_018,1774.54,COD,Fashion & Apparel,2,174,11,1,2,0.0909,0.0909,5,0,1,0,1,966.2,0.2865,2,0.0636,0,13,1.9,0,0,1,0
RZ_144811,CUST_114451,MERCH_016,11771.3,UPI,Electronics,1,18,0,0,0,0.0,0.0,24,0,2,0,1,1058.1,0.2789,0,0.0,0,7,0.0,0,0,0,0
RZ_144812,CUST_118079,MERCH_010,31841.34,COD,Electronics,1,37,1,0,0,0.0,0.0,10,1,2,0,1,343.2,0.5368,1,0.0,1,19,0.81,0,0,0,0
RZ_144813,CUST_101306,MERCH_005,4851.86,COD,Beauty & Personal Care,2,356,5,0,0,0.0,0.0,64,0,2,0,1,254.9,0.3287,0,0.0,0,13,0.42,0,0,0,0
RZ_144814,CUST_105332,MERCH_009,4903.65,COD,Footwear,3,147,2,0,0,0.0,0.0,21,0,1,1,1,448.1,0.3212,0,0.0,0,20,0.41,0,0,0,0
RZ_144815,CUST_105797,MERCH_010,740.65,UPI,Fashion & Apparel,1,226,15,0,0,0.0,0.0,12,0,2,0,1,704.8,0.4533,0,0.0,0,7,1.99,0,0,0,0
RZ_144816,CUST_114786,MERCH_005,2406.82,UPI,Beauty & Personal Care,4,176,13,0,0,0.0,0.0,53,0,2,0,1,924.4,0.0739,0,0.0,0,21,2.22,0,0,0,0
RZ_144817,CUST_111918,MERCH_007,5961.46,COD,Electronics,1,128,7,0,0,0.0,0.0,18,0,5,0,1,563.5,0.0121,0,0.03,0,8,1.64,1,0,0,0
RZ_144818,CUST_109240,MERCH_006,5652.8,CREDIT_CARD,Home & Kitchen,1,143,10,5,5,0.5,0.1,74,2,4,1,1,1536.2,0.663,0,0.36,1,6,2.1,5,0,1,0
RZ_144819,CUST_118119,MERCH_014,18285.44,COD,Electronics,4,283,2,0,0,0.0,0.0,19,0,1,0,1,650.1,0.2719,0,0.0,0,23,0.21,0,0,0,0
RZ_144820,CUST_119743,MERCH_022,7573.51,UPI,Electronics,1,39,2,0,0,0.0,0.0,79,0,0,0,1,439.3,0.251,0,0.0,0,16,1.54,0,0,0,0
RZ_144821,CUST_108876,MERCH_018,3217.97,COD,Fashion & Apparel,1,123,10,0,0,0.0,0.0,4,0,1,0,1,485.6,0.1616,0,0.0,0,4,2.44,0,0,0,0
RZ_144822,CUST_106327,MERCH_013,5395.11,UPI,Electronics,1,214,17,0,0,0.0,0.0,23,0,0,1,1,2800.0,0.4525,1,0.03,0,3,2.38,1,0,0,0
RZ_144823,CUST_114586,MERCH_010,1133.36,COD,Footwear,1,10,0,0,0,0.0,0.0,35,1,3,0,1,421.6,0.3371,2,0.0,0,13,0.0,0,0,0,1
RZ_144824,CUST_106941,MERCH_014,6712.61,UPI,Fashion & Apparel,5,39,1,0,0,0.0,0.0,42,1,2,0,1,592.2,0.2664,0,0.0,0,5,0.77,0,0,0,0
RZ_144825,CUST_110863,MERCH_008,2140.91,CREDIT_CARD,Fashion & Apparel,1,298,7,0,0,0.0,0.0,8,0,3,0,1,859.0,0.2717,0,0.0,0,15,0.7,0,0,0,0
RZ_144826,CUST_100304,MERCH_022,3365.6,COD,Electronics,1,499,18,2,2,0.1111,0.0,36,0,1,1,1,968.9,0.2505,0,0.0389,0,11,1.08,0,0,0,0
RZ_144827,CUST_102397,MERCH_014,2488.13,UPI,Electronics,1,211,4,0,1,0.0,0.0,77,1,2,0,3,1673.5,0.2347,1,0.12,0,13,0.57,2,0,0,0
RZ_144828,CUST_115698,MERCH_004,1150.9,UPI,Home & Kitchen,1,3,0,0,0,0.0,0.0,13,2,2,1,5,934.9,0.3413,0,0.15,1,2,0.0,1,0,0,0
RZ_144829,CUST_102526,MERCH_023,2736.86,CREDIT_CARD,Footwear,2,228,16,2,2,0.125,0.0,6,0,1,2,1,675.2,0.1975,0,0.0438,0,16,2.11,0,0,0,0
RZ_144830,CUST_113776,MERCH_009,394.39,UPI,Beauty & Personal Care,1,274,18,0,0,0.0,0.0,19,0,2,0,1,800.3,0.1662,0,0.0,1,15,1.97,0,0,0,0
RZ_144831,CUST_107159,MERCH_023,1796.37,UPI,Fashion & Apparel,1,151,1,0,0,0.0,0.0,10,0,1,0,1,1057.1,0.1278,1,0.0,1,7,0.2,0,0,0,0
RZ_144832,CUST_112417,MERCH_006,2496.38,UPI,Fashion & Apparel,1,4,0,0,0,0.0,0.0,1,2,4,0,2,1066.5,0.2595,0,0.03,1,10,0.0,0,0,0,0
RZ_144833,CUST_100186,MERCH_002,923.07,COD,Fashion & Apparel,1,60,1,0,0,0.0,0.0,18,1,3,0,1,430.1,0.3983,1,0.09,0,21,0.5,3,0,0,0
RZ_144834,CUST_101564,MERCH_003,1146.71,CREDIT_CARD,Fashion & Apparel,1,24,0,0,0,0.0,0.0,15,1,1,0,1,1107.6,0.1464,2,0.0,0,3,0.0,0,0,0,0
RZ_144835,CUST_106813,MERCH_023,1110.93,CREDIT_CARD,Fashion & Apparel,1,367,6,0,0,0.0,0.0,61,0,2,0,1,435.3,0.3134,1,0.09,1,1,0.49,3,0,0,0
RZ_144836,CUST_101909,MERCH_011,18607.73,COD,Electronics,2,211,3,0,0,0.0,0.0,16,1,3,2,1,523.2,0.4053,0,0.0,0,16,0.43,0,0,0,0
RZ_144837,CUST_108469,MERCH_017,16388.91,UPI,Footwear,4,11,0,0,0,0.0,0.0,31,1,3,2,1,322.0,0.0319,1,0.0,1,23,0.0,0,0,0,0
RZ_144838,CUST_117866,MERCH_001,1070.76,CREDIT_CARD,Beauty & Personal Care,1,92,4,0,1,0.0,0.0,11,0,1,1,1,1444.3,0.5414,1,0.03,1,23,1.3,1,0,0,0
RZ_144839,CUST_113543,MERCH_003,5976.44,UPI,Fashion & Apparel,3,302,14,4,4,0.2857,0.4286,2,3,3,1,2,861.7,0.3668,0,0.31,0,2,1.39,1,0,6,0
RZ_144840,CUST_110069,MERCH_014,974.25,COD,Fashion & Apparel,1,199,9,1,1,0.1111,0.0,8,1,4,2,1,439.1,0.1109,0,0.0389,0,16,1.36,0,0,0,0
RZ_144841,CUST_114609,MERCH_011,8229.16,COD,Home & Kitchen,1,170,13,0,0,0.0,0.0,9,0,1,0,1,524.0,0.2491,0,0.0,0,4,2.29,0,0,0,1
RZ_144842,CUST_112652,MERCH_021,921.28,COD,Fashion & Apparel,1,264,6,1,1,0.1667,0.1667,49,0,2,1,3,2034.8,0.2427,1,0.2367,0,6,0.68,2,1,1,1
RZ_144843,CUST_113789,MERCH_016,2384.91,COD,Beauty & Personal Care,1,88,5,1,1,0.2,0.0,13,0,1,0,1,396.6,0.2627,2,0.07,0,10,1.7,0,0,0,0
RZ_144844,CUST_116320,MERCH_014,2878.53,CREDIT_CARD,Home & Kitchen,3,23,0,0,0,0.0,0.0,1,0,0,1,1,427.6,0.4084,0,0.0,0,23,0.0,0,0,0,0
RZ_144845,CUST_112755,MERCH_019,8065.18,UPI,Footwear,2,183,5,0,0,0.0,0.0,9,0,0,0,1,718.6,0.5579,0,0.0,0,23,0.82,0,0,0,0
RZ_144846,CUST_109840,MERCH_009,835.7,UPI,Beauty & Personal Care,1,13,0,0,0,0.0,0.0,8,0,4,0,1,307.2,0.0718,1,0.0,0,19,0.0,0,0,0,0
RZ_144847,CUST_101924,MERCH_023,861.7,COD,Beauty & Personal Care,1,423,6,1,1,0.1667,0.0,12,0,2,0,1,1832.3,0.5351,1,0.0583,1,8,0.43,0,0,0,0
RZ_144848,CUST_102698,MERCH_002,4505.21,UPI,Beauty & Personal Care,2,91,6,0,0,0.0,0.0,19,0,1,0,2,796.7,0.3955,0,0.03,0,11,1.98,0,0,0,0
RZ_144849,CUST_111991,MERCH_010,571.06,COD,Fashion & Apparel,1,655,52,2,2,0.0385,0.0,40,0,0,0,2,1088.5,0.2107,0,0.0435,0,21,2.38,0,0,0,0
RZ_144850,CUST_115161,MERCH_003,2195.56,COD,Footwear,2,37,1,0,0,0.0,0.0,7,0,4,0,1,784.9,0.1231,2,0.0,1,7,0.81,0,0,0,0
RZ_144851,CUST_111100,MERCH_015,3491.33,COD,Fashion & Apparel,1,129,8,0,0,0.0,0.0,3,0,5,0,1,2186.1,0.3347,0,0.0,0,3,1.86,0,0,0,0
RZ_144852,CUST_115253,MERCH_012,3179.27,CREDIT_CARD,Footwear,3,294,14,0,0,0.0,0.0,13,1,1,1,2,1014.0,0.1266,0,0.06,0,6,1.43,1,0,0,0
RZ_144853,CUST_114135,MERCH_019,1399.27,UPI,Home & Kitchen,1,375,11,0,0,0.0,0.0,14,2,3,0,1,688.9,0.2891,1,0.0,0,10,0.88,0,0,0,0
RZ_144854,CUST_116655,MERCH_009,606.53,CREDIT_CARD,Fashion & Apparel,1,174,7,1,1,0.1429,0.0,16,0,2,0,1,400.9,0.1262,1,0.05,0,10,1.21,0,0,0,0
RZ_144855,CUST_117707,MERCH_014,1318.04,UPI,Beauty & Personal Care,1,334,10,0,0,0.0,0.0,20,1,1,0,1,47.7,0.2713,1,0.03,0,11,0.9,1,0,0,0
RZ_144856,CUST_107751,MERCH_015,3701.7,CREDIT_CARD,Home & Kitchen,1,43,3,0,0,0.0,0.0,32,1,3,1,1,869.5,0.3411,0,0.03,0,23,2.09,1,0,0,0
RZ_144857,CUST_102243,MERCH_023,1304.24,COD,Fashion & Apparel,1,272,11,0,0,0.0,0.0,6,0,1,1,1,902.0,0.159,0,0.0,0,3,1.21,0,0,0,0
RZ_144858,CUST_115117,MERCH_011,2831.56,CREDIT_CARD,Home & Kitchen,1,5,0,0,0,0.0,0.0,18,1,2,1,1,628.0,0.4095,1,0.0,0,1,0.0,0,0,0,0
RZ_144859,CUST_119336,MERCH_011,32264.04,UPI,Electronics,3,303,9,1,2,0.1111,0.0,13,0,1,0,1,1401.0,0.5651,0,0.0389,0,15,0.89,0,0,0,0
RZ_144860,CUST_116714,MERCH_003,1125.61,UPI,Fashion & Apparel,2,207,11,0,0,0.0,0.0,22,0,0,0,1,623.4,0.3337,0,0.06,1,7,1.59,2,0,0,0
RZ_144861,CUST_105871,MERCH_011,461.76,UPI,Beauty & Personal Care,1,218,14,1,1,0.0714,0.0,11,0,1,0,1,753.0,0.0841,1,0.025,0,2,1.93,0,0,0,0
RZ_144862,CUST_119941,MERCH_001,2048.57,DEBIT_CARD,Fashion & Apparel,1,400,26,0,0,0.0,0.0,1,0,2,0,1,217.6,0.206,0,0.03,0,1,1.95,1,0,0,0
RZ_144863,CUST_110859,MERCH_004,8072.04,DEBIT_CARD,Fashion & Apparel,2,243,11,0,0,0.0,0.0,1,1,2,1,1,487.5,0.333,1,0.0,0,1,1.36,0,0,0,0
RZ_144864,CUST_110738,MERCH_021,40922.2,UPI,Electronics,2,269,17,2,2,0.1176,0.0,6,0,3,0,2,646.2,0.4986,0,0.0712,0,12,1.9,0,0,0,0
RZ_144865,CUST_111663,MERCH_025,10186.5,CREDIT_CARD,Jewelry & Accessories,3,483,34,0,1,0.0,0.0294,5,1,1,0,1,437.2,0.0279,0,0.0403,0,5,2.11,1,0,1,0
RZ_144866,CUST_107564,MERCH_020,13311.88,UPI,Electronics,1,62,1,0,1,0.0,0.0,18,0,3,0,1,240.7,0.209,0,0.03,1,17,0.48,1,0,0,0
RZ_144867,CUST_101827,MERCH_010,569.3,CREDIT_CARD,Beauty & Personal Care,1,13,0,0,0,0.0,0.0,8,0,2,0,1,894.8,0.207,1,0.0,1,17,0.0,0,0,0,0
RZ_144868,CUST_110027,MERCH_018,985.96,UPI,Home & Kitchen,1,164,10,0,0,0.0,0.0,46,0,3,0,1,488.6,0.3307,1,0.0,0,13,1.83,0,0,0,0
RZ_144869,CUST_113148,MERCH_001,1340.34,COD,Fashion & Apparel,1,249,1,0,0,0.0,0.0,6,1,2,0,1,608.8,0.316,0,0.0,1,11,0.12,0,0,0,0
RZ_144870,CUST_107184,MERCH_021,478.75,UPI,Beauty & Personal Care,1,177,11,0,1,0.0,0.0,22,1,2,0,1,763.6,0.1209,0,0.0,0,16,1.86,0,0,0,0
RZ_144871,CUST_115571,MERCH_003,2599.57,UPI,Fashion & Apparel,2,29,2,0,0,0.0,0.0,40,0,1,0,1,1133.9,0.2962,0,0.0,1,22,2.0,0,0,0,0
RZ_144872,CUST_112128,MERCH_025,971.88,UPI,Beauty & Personal Care,1,38,2,0,0,0.0,0.0,16,0,2,0,1,816.3,0.0814,0,0.0,0,8,1.58,0,0,0,0
RZ_144873,CUST_118557,MERCH_003,911.74,COD,Fashion & Apparel,1,146,7,0,0,0.0,0.0,26,0,2,0,1,630.8,0.3878,1,0.03,1,10,1.44,1,0,0,0
RZ_144874,CUST_103709,MERCH_019,5342.21,UPI,Fashion & Apparel,1,174,4,0,0,0.0,0.0,21,0,2,0,1,497.7,0.2742,1,0.0,0,23,0.69,0,0,0,0
RZ_144875,CUST_100129,MERCH_018,10534.71,COD,Jewelry & Accessories,3,62,2,0,0,0.0,0.0,100,0,1,0,1,749.4,0.3165,0,0.0,0,11,0.97,0,0,0,0
RZ_144876,CUST_116016,MERCH_013,3528.64,UPI,Fashion & Apparel,1,213,9,0,0,0.0,0.0,1,1,2,0,1,980.7,0.6655,0,0.03,0,5,1.27,1,0,0,0
RZ_144877,CUST_101558,MERCH_003,1835.56,COD,Fashion & Apparel,1,153,4,0,0,0.0,0.0,3,0,2,0,1,606.8,0.6482,0,0.0,0,5,0.78,0,0,0,0
RZ_144878,CUST_110453,MERCH_025,8234.56,COD,Electronics,1,465,10,1,1,0.1,0.0,51,0,3,0,1,750.0,0.3182,2,0.035,0,21,0.65,0,0,0,0
RZ_144879,CUST_119584,MERCH_023,2402.66,UPI,Home & Kitchen,2,101,3,0,0,0.0,0.0,17,1,3,1,1,498.5,0.5997,0,0.0,0,19,0.89,0,0,0,0
RZ_144880,CUST_113835,MERCH_018,4274.92,UPI,Home & Kitchen,1,155,11,0,0,0.0,0.0,40,0,2,0,1,706.6,0.2476,1,0.0,0,22,2.13,0,0,0,0
RZ_144881,CUST_103724,MERCH_019,14734.51,UPI,Home & Kitchen,4,241,6,0,0,0.0,0.0,19,0,1,0,1,144.5,0.2441,0,0.0,0,13,0.75,0,0,0,0
RZ_144882,CUST_119917,MERCH_008,4536.4,UPI,Footwear,1,40,2,0,0,0.0,0.0,1,0,1,0,1,1232.8,0.189,1,0.0,0,4,1.5,0,0,0,0
RZ_144883,CUST_111320,MERCH_014,53395.58,COD,Electronics,2,67,2,0,1,0.0,0.0,27,0,2,0,1,1028.6,0.2657,0,0.0,0,4,0.9,0,0,0,1
RZ_144884,CUST_104693,MERCH_024,39809.88,UPI,Electronics,2,465,26,1,2,0.0385,0.0,4,0,1,0,1,444.8,0.4309,1,0.0135,0,14,1.68,0,0,0,0
RZ_144885,CUST_115633,MERCH_001,1889.03,COD,Jewelry & Accessories,1,507,26,1,1,0.0385,0.0,14,0,0,0,1,1087.9,0.2576,0,0.0135,0,4,1.54,0,0,0,0
RZ_144886,CUST_112710,MERCH_001,6211.72,UPI,Electronics,1,34,1,0,0,0.0,0.0,10,1,1,0,1,117.1,0.1766,0,0.0,0,22,0.88,0,0,0,0
RZ_144887,CUST_118248,MERCH_008,828.69,CREDIT_CARD,Footwear,1,490,40,2,2,0.05,0.0,41,1,3,1,1,804.0,0.2447,1,0.0175,0,17,2.45,0,0,0,0
RZ_144888,CUST_116324,MERCH_012,6244.63,NET_BANKING,Home & Kitchen,2,64,4,0,0,0.0,0.0,8,0,1,0,1,540.1,0.0694,0,0.0,1,0,1.88,0,0,0,0
RZ_144889,CUST_117071,MERCH_008,1038.73,UPI,Fashion & Apparel,1,130,5,0,0,0.0,0.0,30,0,2,0,1,851.5,0.1333,1,0.0,1,21,1.15,0,0,0,0
RZ_144890,CUST_112119,MERCH_011,7065.88,UPI,Electronics,1,25,1,0,0,0.0,0.0,13,0,1,0,1,545.8,0.452,0,0.0,0,20,1.0,0,0,0,0
RZ_144891,CUST_106407,MERCH_014,18410.48,UPI,Electronics,3,151,9,0,0,0.0,0.0,1,0,3,1,1,556.3,0.3324,0,0.0,1,7,1.79,0,0,0,0
RZ_144892,CUST_104242,MERCH_018,19263.91,UPI,Electronics,1,477,5,0,0,0.0,0.0,7,1,1,0,1,979.4,0.1956,0,0.03,0,16,0.31,1,0,0,0
RZ_144893,CUST_111699,MERCH_012,4319.94,CREDIT_CARD,Home & Kitchen,1,107,6,0,1,0.0,0.0,3,1,3,0,1,1086.1,0.3289,0,0.0,1,0,1.68,0,0,0,0
RZ_144894,CUST_110251,MERCH_008,720.48,DEBIT_CARD,Fashion & Apparel,1,330,7,1,2,0.1429,0.0,4,0,2,0,2,730.2,0.263,0,0.08,0,14,0.64,0,0,0,0
RZ_144895,CUST_106198,MERCH_001,20941.28,COD,Jewelry & Accessories,2,306,13,0,0,0.0,0.0,20,0,2,1,1,399.6,0.0936,0,0.0,0,15,1.27,0,0,0,0
RZ_144896,CUST_116339,MERCH_021,860.7,COD,Fashion & Apparel,1,203,8,0,0,0.0,0.0,5,1,2,1,1,349.2,0.5525,0,0.0,0,19,1.18,0,0,0,0
RZ_144897,CUST_113433,MERCH_010,8672.91,DEBIT_CARD,Electronics,1,343,15,0,0,0.0,0.0,26,1,4,0,1,1453.1,0.6226,0,0.06,0,13,1.31,2,0,0,0
RZ_144898,CUST_110401,MERCH_005,5139.24,UPI,Electronics,1,182,11,0,0,0.0,0.0,42,0,2,0,1,266.5,0.1955,0,0.0,1,2,1.81,0,0,0,0
RZ_144899,CUST_101617,MERCH_014,2031.94,CREDIT_CARD,Fashion & Apparel,1,106,2,0,0,0.0,0.0,9,2,3,0,2,440.6,0.1593,0,0.03,0,2,0.57,0,0,0,0
RZ_144900,CUST_106080,MERCH_008,710.25,UPI,Beauty & Personal Care,1,146,5,0,0,0.0,0.0,44,0,4,1,1,1246.0,0.4131,1,0.0,0,14,1.03,0,0,0,0
RZ_144901,CUST_112234,MERCH_024,41092.0,CREDIT_CARD,Electronics,2,27,2,0,0,0.0,0.0,19,1,2,0,1,413.4,0.4235,0,0.0,1,17,2.0,0,0,0,0
RZ_144902,CUST_113870,MERCH_012,10256.46,COD,Electronics,1,5,0,0,0,0.0,0.0,14,1,2,0,1,106.2,0.3416,3,0.0,0,14,0.0,0,0,0,0
RZ_144903,CUST_101899,MERCH_004,2980.66,COD,Footwear,3,203,9,0,0,0.0,0.0,18,1,3,0,1,187.6,0.1848,0,0.0,1,13,1.33,0,0,0,0
RZ_144904,CUST_115138,MERCH_018,3589.39,UPI,Home & Kitchen,4,37,0,0,0,0.0,0.0,12,0,0,0,1,514.0,0.2183,0,0.03,0,10,0.0,1,0,0,0
RZ_144905,CUST_102034,MERCH_015,9277.0,COD,Electronics,1,182,13,1,1,0.0769,0.0,33,1,2,0,2,649.8,0.1798,1,0.0569,1,22,2.14,0,0,0,0
RZ_144906,CUST_111763,MERCH_006,4639.25,NET_BANKING,Home & Kitchen,2,42,2,0,0,0.0,0.0,17,0,1,1,1,553.3,0.5903,1,0.03,0,10,1.43,1,0,0,0
RZ_144907,CUST_113983,MERCH_011,1026.28,UPI,Fashion & Apparel,1,7,0,0,0,0.0,0.0,9,0,1,0,2,176.0,0.3931,2,0.03,0,11,0.0,0,0,0,0
RZ_144908,CUST_107529,MERCH_013,1327.51,COD,Beauty & Personal Care,1,913,48,20,21,0.4167,0.2083,1,5,6,1,4,302.5,0.5285,3,0.3087,1,21,1.58,0,0,10,1
RZ_144909,CUST_107375,MERCH_020,9472.38,CREDIT_CARD,Electronics,1,185,1,0,0,0.0,0.0,59,0,2,0,1,713.1,0.5292,2,0.0,1,9,0.16,0,0,0,0
RZ_144910,CUST_117109,MERCH_002,10221.44,CREDIT_CARD,Fashion & Apparel,5,47,0,0,0,0.0,0.0,25,1,5,0,1,462.5,0.4737,0,0.03,0,9,0.0,1,0,0,0
RZ_144911,CUST_103503,MERCH_009,1198.49,CREDIT_CARD,Fashion & Apparel,1,55,2,0,0,0.0,0.0,13,0,3,1,1,746.2,0.0485,0,0.03,0,21,1.09,1,0,0,0
RZ_144912,CUST_111719,MERCH_009,14149.51,COD,Electronics,2,146,10,0,0,0.0,0.0,35,0,0,0,1,847.5,0.1832,0,0.0,1,22,2.05,0,0,0,0
RZ_144913,CUST_115863,MERCH_023,1621.79,DEBIT_CARD,Footwear,1,36,2,1,1,0.5,0.0,41,1,1,3,1,788.3,0.3209,0,0.205,1,15,1.67,1,1,0,0
RZ_144914,CUST_108031,MERCH_002,26716.54,COD,Electronics,4,42,2,1,1,0.5,0.5,12,1,4,3,3,782.9,0.0833,0,0.44,0,18,1.43,1,0,1,1
RZ_144915,CUST_111601,MERCH_003,13102.93,UPI,Electronics,1,60,3,0,0,0.0,0.0,65,0,0,2,1,411.7,0.1156,2,0.0,0,17,1.5,0,0,0,0
RZ_144916,CUST_118724,MERCH_025,1244.53,UPI,Beauty & Personal Care,1,166,9,2,3,0.2222,0.3333,2,1,1,1,2,373.9,0.1322,1,0.2244,0,23,1.63,0,0,3,0
RZ_144917,CUST_110675,MERCH_024,9760.02,CREDIT_CARD,Electronics,4,280,22,0,1,0.0,0.0455,60,1,3,0,1,894.3,0.155,2,0.0159,0,16,2.36,0,0,1,0
RZ_144918,CUST_106539,MERCH_010,5030.67,COD,Jewelry & Accessories,1,28,0,0,0,0.0,0.0,31,0,1,1,1,748.2,0.2891,0,0.0,0,15,0.0,0,0,0,0
RZ_144919,CUST_112453,MERCH_018,8840.67,CREDIT_CARD,Electronics,1,51,0,0,0,0.0,0.0,32,0,5,2,4,418.6,0.5979,0,0.15,1,2,0.0,2,0,0,0
RZ_144920,CUST_119425,MERCH_021,602.75,COD,Beauty & Personal Care,2,270,13,7,8,0.5385,0.3077,65,2,2,1,4,306.5,0.3878,2,0.4462,1,0,1.44,2,0,4,1
RZ_144921,CUST_117943,MERCH_018,648.59,NET_BANKING,Fashion & Apparel,1,115,3,1,1,0.3333,0.0,19,1,1,0,1,955.2,0.2198,0,0.1167,0,7,0.78,0,0,0,0
RZ_144922,CUST_116333,MERCH_001,14425.16,DEBIT_CARD,Electronics,2,51,4,0,0,0.0,0.0,24,1,4,1,1,668.7,0.6448,0,0.0,0,6,2.35,0,0,0,0
RZ_144923,CUST_116784,MERCH_025,4177.82,UPI,Footwear,1,122,7,0,0,0.0,0.0,21,1,3,0,1,254.0,0.2099,0,0.03,0,20,1.72,1,0,0,0
RZ_144924,CUST_104210,MERCH_015,783.33,CREDIT_CARD,Fashion & Apparel,1,283,18,8,8,0.4444,0.3333,1,0,1,1,4,680.2,0.1152,0,0.3622,0,13,1.91,0,0,6,1
RZ_144925,CUST_119715,MERCH_013,1943.26,CREDIT_CARD,Beauty & Personal Care,1,151,1,0,1,0.0,0.0,33,0,1,0,1,520.9,0.1597,0,0.0,0,3,0.2,0,0,0,0
RZ_144926,CUST_104971,MERCH_015,2276.54,UPI,Home & Kitchen,1,59,3,0,0,0.0,0.0,7,0,1,0,1,434.1,0.4546,0,0.0,0,18,1.53,0,0,0,0
RZ_144927,CUST_117633,MERCH_023,835.37,UPI,Beauty & Personal Care,1,109,7,0,0,0.0,0.0,24,1,2,0,1,460.7,0.0363,0,0.03,0,4,1.93,1,0,0,0
RZ_144928,CUST_115845,MERCH_004,574.71,CREDIT_CARD,Fashion & Apparel,1,61,2,0,0,0.0,0.0,16,2,2,0,1,1029.9,0.0867,0,0.0,0,17,0.98,0,0,0,0
RZ_144929,CUST_104226,MERCH_019,1671.98,UPI,Fashion & Apparel,1,377,16,1,1,0.0625,0.0,17,0,0,1,1,316.1,0.2424,0,0.0219,0,23,1.27,0,0,0,0
